food_item_id,food_item_name,water_g,energy_kcal,protein_g,lipid_g,carbs_g,fiber_td_g,sugar_g,calcium_mg,iron_mg,cholestrl_mg,gmwt_1,gmwt_desc1,gmwt_2,gmwt_desc2,is_active
5004,"PIGEON PEAS (RED GM),MATURE SEEDS,CKD,BLD,W/SALT",68.55,121,6.76,0.38,23.25,6.7,,43,1.11,0,168,1 cup,,,1
5005,"REFRIED BNS,CND,TRADITIONAL,RED NA",77.75,89,4.98,2.01,13.55,3.7,0.54,29,1.44,0,238,1 cup,16,1 tablespoon,1
5006,"SOYBEANS,MATURE SEEDS,CKD,BLD,W/SALT",62.55,172,18.21,8.97,8.36,6,2.36,102,5.14,0,172,1 cup,,,1
5007,"SOYBEANS,MATURE SEEDS,RSTED,NO SALT ADDED",1.95,469,38.55,25.4,30.22,17.7,,138,3.9,0,172,1 cup,,,1
5008,"SOY PROT CONC,PRODUCED BY ACID WASH",5.8,328,63.63,0.46,25.41,5.5,20,363,10.78,0,28.35,1 oz,,,1
5009,"SOY PROT ISOLATE,K TYPE",4.98,321,88.32,0.53,2.59,0,0,178,14.5,0,28.35,1 oz,,,1
5010,"SOY SAU MADE FROM SOY&WHEAT (SHOYU),LO NA",75.14,57,9.05,0.3,5.59,0.7,0.5,30,1.35,0,14.2,1 tbsp,4.6,1 tsp,1
5011,"SOY SAU,RED NA,MADE FROM HYDROLYZED VEG PROT",63.33,90,8.19,0.31,14.44,0.3,5.63,11,0.43,0,15,1 tbsp,4.9,1 tsp,1
5012,"TOFU,RAW,FIRM,PREP W/CA SULFATE",69.83,144,17.27,8.72,2.78,2.3,,683,2.66,0,126,.5 cup,81,.25 block,1
5013,"TOFU,RAW,REG,PREP W/CA SULFATE",84.55,76,8.08,4.78,1.87,0.3,0.62,350,5.36,0,124,.5 cup,116,.25 block,1
5014,"TOFU,DRIED-FROZEN (KOYADOFU),PREP W/CA SULFATE",5.78,470,52.43,30.34,8.3,1.2,,2134,9.73,0,17,1 piece,,,1
5015,"TOFU,FRIED,PREP W/CA SULFATE",50.52,270,18.82,20.18,8.86,3.9,,961,4.87,0,13,1 piece,,,1
5016,"TOFU,SALTED&FERMENTED (FUYU),PREP W/CA SULFATE",70.01,116,8.15,8,5.15,,,1229,1.98,0,11,1 block,,,1
5017,"YARDLONG BNS,MATURE SEEDS,CKD,BLD,W/ SALT",68.8,118,8.29,0.45,21.09,3.8,,42,2.64,0,171,1 cup,,,1
5018,"WINGED BNS,MATURE SEEDS,CKD,BLD,W/ SALT",67.19,147,10.62,5.84,14.94,,,142,4.33,0,172,1 cup,,,1
5019,"LOMA LINDA LITTLE LINKS,CND,UNPREP",60,221,19.4,13.5,5.5,4.2,0.8,19,1.5,0,46,2 links,,,1
5020,"LOMA LINDA LOFAT BIG FRANKS,CND,UNPREP",65.6,154,23.1,4.7,4.9,4.1,0.3,17,2.3,0,51,1 link,,,1
5021,"LOMA LINDA TENDER ROUNDS W/ GRAVY,CND,UNPREP",69.1,145,16.3,5.6,7.4,3.5,1,14,1.5,1,80,6 pieces,,,1
5022,"LOMA LINDA SWISS STAKE W/ GRAVY,CND,UNPREP",70.9,138,10.2,6.2,10.4,3.2,0.9,35,1.8,1,92,1 piece,,,1
5023,"LOMA LINDA VEGE-BURGER,CND,UNPREP",72,114,22.2,1.2,3.7,2.6,0.8,16,1.7,0,55,.25 cup,,,1
5024,"LOMA LINDA REDI-BURGER,CND,UNPREP",64.8,146,21.9,2.8,8.2,4.3,1.2,17,20,0,85,"1 slice, , 5/8""",,,1
5025,"LOMA LINDA TENDER BITS,CND,UNPREP",70,135,15.1,4.6,8.3,4.3,0.6,17,1.6,0,85,6 pieces,,,1
5026,"LOMA LINDA LINKETTS,CND,UNPREP",61.2,209,21.3,11.8,4.4,3,0.3,11,1.8,0,35,1 link,,,1
5027,"WORTHINGTON CHILI,CND,UNPREP",72.8,126,10.4,4.5,10.9,3.4,1.3,18,1.6,0,230,1 cup,,,1
5028,"WORTHINGTON CHOPLETS,CND,UNPREP",74.1,103,19.4,1,4.1,2.8,0.4,8,1.5,0,92,2 slices,,,1
5029,"WORTHINGTON DICED CHIK,CND,UNPREP",79,80,14.7,0.7,3.7,1.4,0.1,55,2,1,55,.25 cup,,,1
5030,"WORTHINGTON FRICHIK ORIGINAL,CND,UNPREP",71.1,160,13.4,10.3,3.4,1.5,0.1,33,2,1,90,2 pieces,,,1
5031,"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP",76.4,102,14.3,2.7,4.9,1,0,35,3.2,1,85,2 pieces,,,1
5032,"WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP",73,123,15.8,4.8,4.3,1.2,0.7,20,3.5,2,31,1 link,,,1
5033,"WORTHINGTON MULTIGRAIN CUTLETS,CND,UNPREP",66.69,117,23.29,1.5,7.3,4.5,0.2,22,1.7,0,92,2 slices,,,1
5034,"WORTHINGTON PRIME STAKES,CND,UNPREP",73.4,135,10.2,7.2,7.5,1.4,0.3,15,2,1,92,1 piece,,,1
5035,"WORTHINGTON SAUCETTES,CND,UNPREP",62.4,219,15,15.2,5.6,2.8,0.2,40,2.8,2,38,1 link,,,1
5036,"WORTHINGTON SUPER LINKS,CND,UNPREP",62.1,219,14.5,15.5,5.5,1.8,0.6,3,4.3,1,48,1 link,,,1
5037,"WORTHINGTON VEG SKALLOPS,CND,UNPREP",73,109,19.9,1.2,4.6,3.4,0.3,7,1.4,0,85,.5 cup,,,1
5038,"WORTHINGTON VEG STEAKS,CND,UNPREP",71.8,113,20.7,1.2,5.1,2.2,0.5,6,3.8,0,72,2 slices,,,1
5039,"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP",70.7,124,18.6,2.9,6.2,2.7,0.6,8,2.6,0,55,.25 cup,,,1
5040,"WORTHINGTON VEJA-LINKS,CND,UNPREP",70.4,155,14.6,8.9,4.1,3.3,0.5,23,3.5,3,31,1 link,,,1
5041,"WORTHINGTON CHIC-KETTS,FRZ,UNPREP",59.1,200,23.6,9.7,5.1,1.2,0.1,39,3.2,0,55,"2 slices,  (3/8"" thick)",,,1
5042,"WORTHINGTON MEATLESS CHICK ROLL,FRZ,UNPREP",68,154,16.1,8,4.3,2.4,0.8,272,3.8,1,55,"1 slices, , 3/8""",,,1
5043,"WORTHINGTON MEATLESS CORNED BF ROLL,FRZ,UNPREP",54.1,245,18.6,14.5,9.9,0,2.1,24,3.3,1,55,"2 slices, , 3/8""",,,1
5044,"WORTHINGTON DINNER RST,FRZ,UNPREP",61.7,213,16,13.5,6.9,3.1,1,46,2.1,1,85,"1 slice, , 3/4""",,,1
5045,"WORTHINGTON FRIPATS,FRZ,UNPREP",56.8,209,23.7,9.1,8,2.8,1.4,97,2.8,2,64,1 patty,,,1
5046,"WORTHINGTON PROSAGE LINKS,FRZ,UNPREP",67.5,143,20.2,4.7,5,2.8,0.8,26,3.2,2,45,2 links,,,1
5047,"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP",54.4,261,19.6,17.6,6,3.5,0.2,28,3.3,2,55,"1 slice, , 5/8""",,,1
5048,"WORTHINGTON SMOKED TURKEY ROLL,FRZ,UNPREP",53.7,251,18.5,16.1,7.9,1.1,2.4,147,4.9,0,55,"1 slice, , 3/8""",,,1
5049,"WORTHINGTON STAKELETS,FRZ,UNPREP",57.5,211,19.7,10.4,9.6,2.8,1.2,73,1.5,1,71,1 piece,,,1
5050,"WORTHINGTON STRIPPLES,FRZ,UNPREP",41.9,346,12.4,26.6,14.3,5.1,0.8,42,3.6,2,16,2 strip,,,1
5051,"WORTHINGTON WHAM (ROLL),FRZ,UNPREP",62.1,196,17.8,11.3,5.7,0,3.2,45,3.3,0,55,"1 slice, , 3/8""",,,1
5052,"MORNINGSTAR FARMS BRKFST PATTIE W/ ORGANIC SOY,FRZ,UNPREP",54.1,220,23.7,8.3,12.6,7.6,2.2,60,1.9,0,38,1 Patty,,,1
5053,"MORNINGSTAR FARMS BRKFST BACON STRIPS,FRZ,UNPREP",41.9,346,12.4,26.6,14.3,5.1,0.8,42,3.6,2,16,2 strips,,,1
5054,"MORNINGSTAR FARMS BRKFST SAUSAGE LINKS,FRZ,UNPREP",64,159,19.2,6.1,6.8,4,1,26,5.9,2,45,2 links,,,1
5055,"MORNINGSTAR FARMS GRILLERS ORIGINAL,FRZ,UNPREP",55.6,213,23.9,9.3,8.5,4.4,1.2,61,4.2,3,64,1 burger,,,1
5056,"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP",54.3,238,24,13.2,5.9,2.6,0.3,58,2.8,1,71,1 burger,,,1
5057,"MORNINGSTAR FARMS ASIAN VEGGIE PATTIES,FRZ,UNPREP",61.3,158,11.4,6.2,18.2,5.1,5,62,1.5,0,67,1 burger,,,1
5058,"MORNINGSTAR FARMS MUSHROOM LOVER'S BURGER,FRZ,UNPREP",66.8,168,14.3,8.2,9.2,5.1,0.5,,1.7,0,64,1 burger,,,1
5059,"MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,FRZ,UNPREP",59.9,161,15.5,8.6,14,9.1,2.6,174,1.7,10,67,1 burger,,,1
5060,"MORNINGSTAR FARMS BUFFALO WINGS,FRZ,UNPREP",49.3,232,14.1,11,22.6,4.8,2.8,63,3.2,0,85,5 Wings,,,1
5061,"MORNINGSTAR FARMS CHIK'N NUGGETS,FRZ,UNPREP",50.9,221,14.4,10,21.8,4.9,2.2,75,2.1,0,86,4 nuggets,,,1
5062,"MORNINGSTAR FARMS CHIK PATTIES,FRZ,UNPREP",54,197,11.8,7,22.9,3,2,41,2.5,0,71,1 patty,,,1
5063,"MORNINGSTAR FARMS ITALIAN HERB CHIK'N PATTIE,FRZ,UNPREP",46.9,236,13.6,7,31.1,3.4,1.5,50,3.8,0,,,,,1
5064,"MORNINGSTAR FARMS CORN DOG,FRZ,UNPREP",47.4,208,11.2,3.5,36,3.8,11,17,1.3,0,71,1 dog,,,1
5065,"MORNINGSTAR FARMS CORN DOG MINI,FRZ,UNPREP",47.4,219,13.2,4.7,32.6,2.6,8,30,1.4,0,76,4 pieces,,,1
5066,"MORNINGSTAR FARMS SAUSAGE STYLE RECIPE CRUMBLES,FRZ,UNPREP",62,159,20.2,4.6,9.9,4.6,1.4,44,5.5,0,55,.667 cup,,,1
5067,"GARDENBURGER BLACK BEAN CHIPOTLE BURGER,FRZ,UNPREP",65.5,133,6.5,3.9,22,6.1,3.6,49,2.4,0,71,1 patty,,,1
5068,"GARDENBURGER ORIGINAL,FRZ,UNPREP",61.9,155,7.2,4.6,22.1,5,0.6,65,1.4,9,71,1 patty,,,1
5069,"GARDENBURGER FLAME GRILLED BURGER,FRZ,UNPREP",71.4,122,15.2,4.4,6.8,3.7,0.4,88,2.9,0,96,1 patty,,,1
5070,"GARDENBURGER SAVORY PORTABELLA VEGGIE BURGER,FRZ,UNPREP",65.5,138,5.9,3.3,22.1,7.1,1.2,67,0.7,4,71,1 patty,,,1
5071,"GARDENBURGER SUN-DRIED TOMATO BASIL BURGER,FRZ,UNPREP",65.5,137,5.5,3.6,23.7,5.2,2.6,50,1.2,4,71,1 patty,,,1
5072,"GARDENBURGER VEGGIE MEDLEY BURGER,FRZ,UNPREP",66,121,4.1,3.6,24,7.1,2,36,1.2,0,71,1 patty,,,1
5073,"MORNINGSTAR FARMS BRKFST SAUSAGE PATTIES MPL FLAV,FRZ,UNPR",51.6,222,26.3,7.2,13.6,2,5.9,37,4.3,1,,,,,1
5074,"MORNINGSTAR FARMS CHIK'N GRILL VEGGIE PATTIES,FRZ,UNPREP",70.8,118,12.8,4.8,10.2,5.7,0.2,54,2,0,67,1 patty,,,1
5075,"MORNINGSTAR FARMS BBQ RIBLETS,FRZ,UNPREP",59.5,150,11.4,2.3,24.6,4.7,17.2,84,2,0,142,1 sauce,,,1
5076,"WORTHINGTON LEANIES,FRZ,UNPREP",54.3,251,19.5,16.5,6.1,3.8,1.2,73,1.8,3,40,1 link,,,1
5077,"MORNINGSTAR FARMS CALIFORNIA TURK'Y BURGER,FRZ,UNPREP",62.6,155,14.9,7.7,12.6,7.6,1.8,80,2.5,1,64,1 burger,,,1
5078,"MORNINGSTAR FARMS HOT&SPICY VEGGIE SAUSGE PATTIES,FRZ,UNPREP",59.8,185,21.8,7.4,8.5,2.3,0.2,40,3.8,1,38,1 patty,,,1
5079,"MORNINGSTAR FARMS LASAGNA W/ VEGGIE SAUSAGE,FRZ,UNPREP",75,96,7.1,2.3,14.4,2.3,1.7,88,1.3,4,284,1 entree,,,1
5080,"MORNINGSTAR FARMS GRILLERS QRTR PND VEGGIE BRGR,FRZ,UNPRP",55.6,219,22.8,10.5,8.9,2.5,0.6,79,4.9,1,114,1 burger,,,1
5081,"MORNINGSTAR FARMS SESAME CHIK'N ENTREE,FRZ,UNPREP",73.1,116,5.3,3.5,17.3,1.3,6,26,1,0,269,1 package,,,1
5082,"MORNINGSTAR FARMS GRILLERS CHIK'N VEGGIE PATTIES,FRZ,UNPREP",70.8,118,12.8,4.8,10.2,5.7,0.2,54,2,0,67,1 patty,,,1
5083,"MORNINGSTAR FARMS MEAL STARTERS VEGGIE MEATBALLS,FRZ,UNPREP",64,158,17.7,5.8,9.9,3.6,1.1,51,2.2,0,80,5 meatballs,,,1
5084,"MORNINGSTAR FARMS BRKFST BISCUIT SAUSAGE,EGG & CHS,FRZ,UNPRE",42.9,257,9.3,8.1,37.5,1.5,4,117,3,22,105,1 biscuit,,,1
5085,"MORNINGSTAR FARMS MEDITERRANEAN CHICKPEA,FRZ,UNPREP",56.4,200,15.5,6.5,19.8,10.1,1.1,94,1.7,1,67,1 Burger,,,1
5086,"MORNINGSTAR FARMS BUFFALO CHIK PATTIES,FRZ,UNPREP",48.8,255,12.1,12.8,25.2,5.1,3,57,3.3,1,71,1 patty,,,1
5087,"MORNINGSTAR FARMS CHIK PATTIES ORIGINAL,FRZ,UNPREP",55.5,197,11.2,9.1,20.5,3.7,2,58,2.7,0,71,1 patty,,,1
5088,"MORNINGSTAR FARMS BRKFST PATTIE,FRZ,UNPREP",54.1,195,23.7,8.3,12.6,7.6,2.2,60,1.9,0,38,1 pattie,,,1
5089,"MORNINGSTAR FARMS RSTD GARLIC & QUINOA BURGER,FRZ,UNPREP",58.1,192,10.7,12.1,17.8,10.1,2.1,66,2,1,67,1 burger,,,1
5090,"MORNINGSTAR FARMS PARMESAN GARLIC WINGS,FRZ,UNPREP",50.4,227,14.2,8.6,24.1,3.1,1.3,82,3.5,1,85,5 Wings,,,1
5091,"MORNNGSTR FRMS BRKFST SNDWCH SSGE EGG&CHS ENG MUFF,FRZ,UNPRP",54.8,205,14.3,9.4,18.7,3.8,1.1,220,2.5,67,,,,,1
5092,"MORNNGSTR FRMS BRKFST SNDWCH SCRMBL&CHS ENG MUFF,FRZ,UNPRP",58.8,149,10.4,4.8,18.9,2.9,0.6,169,1,10,,,,,1
5093,"MORNINGSTAR FARMS CHIPOTLE BLACK BEAN CRUMBLES,FRZ,UNPREP",69.3,122,14.4,4.1,10.2,4.3,1.4,68,4.1,0,56,.5 cup,,,1
5094,"MORNINGSTAR FARMS GARDEN VEGGIE NUGGETS,FRZ,UNPREP",58.7,197,9.6,12.2,16.9,6.9,3.5,74,1.9,1,80,5 nuggets,,,1
5095,"MORNINGSTAR FARMS SPICY BLK BEAN ENCHILADA ENTREE,FRZ,UNPREP",71,123,5.8,5.2,15.9,2.6,1.8,69,1.1,7,255,1 entree,,,1
5096,"MORNINGSTAR FARMS SPICY INDIAN VEGGIE BURGER,FRZ,UNPREP",58.6,189,9.2,11.6,17,7.8,2.2,87,2.1,0,67,1 burger,,,1
5097,"MORNINGSTAR FARMS TUSCAN GRNS & BNS,FRZ,UNPREP",72.9,112,5.9,6.3,11.7,3.8,2.3,99,1.4,12,241,1 entree,,,1
5098,"VEAL,AUSTRALIAN,RIB,RIB RST,LN,RAW",71.26,134,21.7,4.63,1.4,0,0,10,1.58,58,85,3 oz,325,"1 roast, with bone",1
5099,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",60.7,267,16.88,21.59,0,0,,12,1.57,72,28.35,1 oz,453.6,1 lb,1
5100,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,CKD",53.72,294,24.52,20.94,0,0,0,17,1.88,97,85,3 oz,242,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5101,"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,RAW",73.42,134,20.29,5.25,0,0,,10,1.77,65,28.35,1 oz,453.6,1 lb,1
5102,"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,CKD",61.96,206,28.22,9.52,0,0,,15,2.05,92,85,3 oz,187,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5103,"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,RAW",22.54,665,6.65,70.61,0,0,,19,0.98,90,28.35,1 oz,453.6,1 lb,1
5104,"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,CKD",26.14,586,12.16,59.18,0,0,0,23,1.29,114,85,3 oz,286,"1 unit, cooked (yield from 1 lb raw meat)",1
5105,"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,RAW",67.01,201,18.91,13.38,0,0,,11,1.67,72,28.35,1 oz,453.6,1 lb,1
5106,"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",56.8,243,28.37,13.46,0,0,0,20,2.14,106,148,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,1
5107,"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,RAW",74.86,120,21.08,3.29,0,0,,9,1.79,69,28.35,1 oz,453.6,1 lb,1
5108,"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,CKD,BRSD",61.79,187,31.01,6.02,0,0,,20,2.27,104,128,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,1
5109,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,RAW",64.32,230,17.91,17.07,0,0,,9,1.66,69,28.35,1 oz,453.6,1 lb,1
5110,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",57.48,258,25.55,16.48,0,0,0,11,1.98,93,85,3 oz,265,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5111,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,RAW",74.11,128,20.56,4.51,0,0,,6,1.82,64,28.35,1 oz,453.6,1 lb,1
5112,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,CKD,RSTD",63.89,191,28.3,7.74,0,0,0,8,2.12,89,85,3 oz,218,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5113,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,RAW",67.17,201,18.58,13.49,0,0,,8,1.71,67,28.35,1 oz,453.6,1 lb,1
5114,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",60.66,225,26.41,12.45,0,0,,10,1.98,90,85,3 oz,269,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5115,"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,RAW",74.44,125,20.52,4.19,0,0,,6,1.82,64,28.35,1 oz,453.6,1 lb,1
5116,"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",64.92,180,28.17,6.67,0,0,,8,2.06,87,85,3 oz,238,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5117,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,RAW",60.3,272,16.94,22.11,0,0,,10,1.61,72,28.35,1 oz,453.6,1 lb,1
5118,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",54.13,292,24.63,20.67,0,0,,11,2,97,85,3 oz,262,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5119,"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,RAW",73.57,134,20.55,5.08,0,0,,7,1.83,66,28.35,1 oz,453.6,1 lb,1
5120,"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",62.49,204,28.35,9.17,0,0,,8,2.2,92,85,3 oz,201,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5121,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,RAW",56.55,310,16.32,26.63,0,0,,15,1.61,74,28.35,1 oz,95,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",1
5122,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",51.57,316,25.17,23.08,0,0,0,20,1.81,100,85,3 oz,64,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",1
5123,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",52.5,309,22.55,23.59,0,0,0,18,2.12,95,85,3 oz,269,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5124,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,RAW",72.55,143,20.88,5.94,0,0,,12,1.91,66,28.35,1 oz,65,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",1
5125,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,CKD,BRLD",60.98,216,29.99,9.73,0,0,0,19,2,95,85,3 oz,46,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 120 g)",1
5126,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,CKD,RSTD",62.76,202,26.59,9.76,0,0,,17,2.44,87,85,3 oz,193,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5127,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,RAW",50.8,372,14.52,34.39,0,0,,15,1.39,76,28.35,1 oz,453.6,1 lb,1
5128,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",47.06,361,22.13,29.59,0,0,0,19,1.88,99,85,3 oz,229,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5129,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",47.89,359,21.12,29.82,0,0,,22,1.6,97,85,3 oz,255,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5130,"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,RAW",70.44,169,19.98,9.23,0,0,,12,1.67,66,28.35,1 oz,453.6,1 lb,1
5131,"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,CKD,BRLD",58.83,235,27.74,12.95,0,0,0,16,2.21,91,147,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,1
5132,"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,CKD,RSTD",60.13,232,26.16,13.31,0,0,,21,1.77,88,85,3 oz,159,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5133,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,RAW",61.39,264,16.58,21.45,0,0,0,16,1.5,72,28.35,1 oz,453.6,1 lb,1
5134,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",45.2,344,28.68,24.55,0,0,,25,2.4,116,85,3 oz,218,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5135,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",55.03,278,24.42,19.26,0,0,,21,2.03,97,85,3 oz,248,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5136,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",56.26,276,22.51,19.97,0,0,0,20,1.97,92,85,3 oz,269,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5137,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,RAW",72.99,144,19.55,6.76,0,0,0,15,1.66,66,28.35,1 oz,453.6,1 lb,1
5138,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRSD",49.96,283,32.81,15.89,0,0,,26,2.67,117,85,3 oz,174,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5139,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRLD",61.38,210,27.12,10.5,0,0,0,21,2.19,93,85,3 oz,202,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5140,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,RSTD",63.32,204,24.94,10.77,0,0,0,19,2.13,87,85,3 oz,217,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5141,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,RAW",61.76,260,16.79,20.9,0,0,,14,1.56,71,28.35,1 oz,133,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",1
5142,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",44.22,346,30.39,24,0,0,,25,2.39,120,85,3 oz,70,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",1
5143,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",54.69,281,24.44,19.55,0,0,,18,2.09,96,85,3 oz,93,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",1
5144,"LAMB,DOM,SHLDR,ARM,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",55.92,279,22.53,20.24,0,0,,18,2.03,92,85,3 oz,286,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5145,"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,RAW",74.14,132,19.99,5.2,0,0,,12,1.74,64,28.35,1 oz,101,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",1
5146,"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,BRSD",49.32,279,35.54,14.08,0,0,,26,2.7,121,85,3 oz,55,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",1
5147,"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,BRLD",62.28,200,27.71,9.02,0,0,,17,2.31,92,85,3 oz,74,"1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 160 g)",1
5148,"LAMB,DOM,SHLDR,ARM,LN,1/4""FAT,CHOIC,CKD,RSTD",64.32,192,25.46,9.26,0,0,,16,2.23,86,85,3 oz,224,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",1
5149,"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/4""FAT,CHOIC,RAW",61.9,259,16.63,20.86,0,0,,17,1.48,72,28.35,1 oz,453.6,1 lb,1
